book,chapter,chapter_rom,verse,text
Ps,131,CXXXI,10,propter Dauid seruum tuum non auertas faciem christi tui
Ps,131,CXXXI,11,iurauit Dominus Dauid ueritatem et non frustrabitur eum de fructu uentris tui ponam super sedem meam
Ps,131,CXXXI,12,si custodierint filii tui testamentum meum et testimonia mea haec quae docebo eos et filii eorum usque in saeculum sedebunt super sedem meam
Ps,131,CXXXI,13,quoniam elegit Dominus Sion praeelegit eam in habitationem sibi
Ps,131,CXXXI,14,haec requies mea in saeculum saeculi hic. habitabo quoniam praeelegi eam
Ps,131,CXXXI,15,uiduam eius benedicens benedicam pauperes eius saturabo panibus
Ps,131,CXXXI,16,sacerdotes eius induam salutare et sancti eius exultatione exultabunt
Ps,131,CXXXI,17,illic producam cornu Dauid paraui lucernam christo meo
Ps,131,CXXXI,18,inimicos eius induam confusione super ipsum autem florebit sanctificatio mea.
Ps,132,CXXXII,1,CANTICVM GRADVVM Ecce quam bonum et quam iucundum habitare fratres in unum
Ps,132,CXXXII,2,sicut unguentum in capite quod descendit in barbam barbam Aaron quod descendit in ora uestimenti eius
Ps,132,CXXXII,3,sicut ros Hermon quod descendit in montem Sion quoniam ilic mandauit Dominus benedictionem et uitam usque in saeculum.
Ps,133,CXXXIII,1,CANTICVM GRADVVM Ecce nunc benedicite Dominum omnes serui Domini qui statis in domo Domini in atriis domus Dei nostri
Ps,133,CXXXIII,2,in noctibus extollite manus uestras in sanctae et benedicite Dominum
Ps,133,CXXXIII,3,benedicat te Dominus ex Sion qui fecit caelum et terram.
Ps,134,CXXXIV,1,ALLELVIA Laudate nomen Domini laudate serui Dominum
Ps,134,CXXXIV,2,qui statis in domo Domini in atriis domus Dei nostri
Ps,134,CXXXIV,3,laudate Dominum quoniam benignus est Dominus psallite nomini eius quoniam suauis est
Ps,134,CXXXIV,4,quoniam lacob elegit sibi Dominus Israhel in possessionem sibi
Ps,134,CXXXIV,5,quia ego cognoui quod magnus est Dominus et Deus noster prae omnibus diis
Ps,134,CXXXIV,6,omnia quaecumque uoluit Dominus fecit in caelo et in terra in mari et in abyssis
Ps,134,CXXXIV,7,et educens nubes ab extremo terrae fulgora in pluuiam fecit qui producit uentos de thesauris suis
Ps,134,CXXXIV,8,qui percussit primogenita Aegypti ab homine usque ad pecus
Ps,134,CXXXIV,9,misit signa et prodigia in medio tui Aegypti in Pharaonem et in omnes seruos eius
Ps,134,CXXXIV,10,qui percussit gentes multas et occidit reges fortes
Ps,134,CXXXIV,11,Seon regem Amorreorum et Og regem Basan et omnia regna Chanaan occidit
Ps,134,CXXXIV,12,et dedit terram eorum hereditatem hereditatem Israhel populo suo
Ps,134,CXXXIV,13,Domine nomen tuum in aeternum Domine memoriale tuum in saeculum saeculi
Ps,134,CXXXIV,14,quia iudicabit Dominus populum suum et in seruis suis consolabitur
Ps,134,CXXXIV,15,simulacra gentium argentum et aurum opera manuum hominum
Ps,134,CXXXIV,16,os habent et non loquentur oculos habent et non uidebunt
Ps,134,CXXXIV,17,aures habent et non audient nares habent et non odorabunt manus habent et non palpabunt pedes habent et non ambulabunt non clamabunt in gutture suo neque enim est spiritus in ore ipsorum
Ps,134,CXXXIV,18,similes illis fiant qui faciunt ea et omnes qui confidunt in eis
Ps,134,CXXXIV,19,domus Israhel benedicite Dominum domus Aaron ^benedicite Dominum
Ps,134,CXXXIV,20,domus Leui benedicite Dominum qui timetis Dominum benedicite Dominum
Ps,134,CXXXIV,21,benedictus Dominus ex Sion qui habitat in Hierusalem.
Ps,135,CXXXV,1,ALLELVIA Confitemini Domino quoniam bonus quoniam in saeculum misericordia eius
Ps,135,CXXXV,2,confitemini Deo deorum quoniam in saeculum misericordia eius
Ps,135,CXXXV,3,confitemini Domino dominorum quoniam in saeculum misericordia eius
Ps,135,CXXXV,4,qui fecit mirabilia magna solus quoniam in saeculum misericordia eius
Ps,135,CXXXV,5,qui fecit caelos in intellectu quoniam in saeculum misericordia eius
Ps,135,CXXXV,6,qui fundauit terram super aquas quoniam in saeculum misericordia eius
Ps,135,CXXXV,7,qui fecit luminaria magna solus quoniam in saeculum misericordia eius
Ps,135,CXXXV,8,solem in potestatem diei quoniam in saeculum misericordia eius
Ps,135,CXXXV,9,lunam et stellas in potestatem nocts quoniam in saeculum misericordia eius
Ps,135,CXXXV,10,qui percussit Aegyptum cum primitiuis eorum quoniam in saeculum misericordia eius
Ps,135,CXXXV,11,et eduxit Israhel de medio eius quoniam in saeculum misericordia eius
Ps,135,CXXXV,12,in manu forti et brachio excelso quoniam in saeculum misericordia eius
Ps,135,CXXXV,13,qui diuisit mare Rubrum in diuisiones quoniam in saeculum misericordia eius
Ps,135,CXXXV,14,et eduxit Israhel per medium eius quoniam in saeculum misericordia eius
Ps,135,CXXXV,15,et excussit Pharaonem et exercitum eius in mari Rubro quoniam in saeculum misericordia eius
Ps,135,CXXXV,16,qui transduxit populum suum per desertum quoniam in saeculum misericordia eius
Ps,135,CXXXV,17,qui eduxit aquam de petra rupis quoniam in saeculum misericordia eius qui percussit reges magnos quoniam in saeculum misericordia eius
Ps,135,CXXXV,18,et occidit reges mirabiles quoniam in saeculum misericordia eius
Ps,135,CXXXV,19,Seon regem Amorreorum quoniam in saeculum misericordia eius
Ps,135,CXXXV,20,et Og regem Basan quoniam in saeculum misericordia eius
Ps,135,CXXXV,21,et dedit terram eorum hereditatem quoniam in saeculum misericordia eius
Ps,135,CXXXV,22,hereditatem Israhel seruo suo quoniam in saeculum misericordia eius
Ps,135,CXXXV,23,quia in humilitate nostra memor fuit nostri Dominus quoniam in saeculum misericordia eius
Ps,135,CXXXV,24,et redemit nos de manu inimicorum nostrorum quoniam in saeculum misericordia eius
Ps,135,CXXXV,25,qui dates cam omni carni quonlam in saeculum misericordia eius
Ps,135,CXXXV,26,confitemini Deo caeli quoniam in saeculum misericordia eius confitemini Domino dominorum quoniam bonus quoniam in saeculum misericordia eius.
Ps,136,CXXXVI,1,PSALMVS DAVID HIEREMIAE Super flumina Babylonis illic sedimus et fleuimus dum recordaremur tui Sion
Ps,136,CXXXVI,2,in salicibus in medio eius suspendimus organa nostra
Ps,136,CXXXVI,3,quia illic interrogauerunt nos qui captiuos duxerunt nos uerba cantionum et qui abduxerunt nos hymnum cantate nobis de canticis Sion
Ps,136,CXXXVI,4,quomodo cantabimus canticum Domini in terra aliena
Ps,136,CXXXVI,5,si oblitus fuero tui Hierusalem obliuiscatur me dextera mea
Ps,136,CXXXVI,6,adhereat lingua mea faucibus meis si non meminero tui si non proposuero tui Hierusalem in principio laetitiae meae
Ps,136,CXXXVI,7,memento Domine filiorum Edom in die Hierusalem qui dicunt exinanite exinanite quousque ad fundamentum in ea
Ps,136,CXXXVI,8,filia Babylonis misera beatus qui retribuit tibi retributionem quam tu retribuisti nobis
Ps,136,CXXXVI,9,beatus qui tenebit et adlidet paruulos suos ad petram.
Ps,137,CXXXVII,1,IPSI DAVID Confitebor tibi Domine in toto corde meo quoniam exaudisti omnia uerba oris mei et in conspectu angelo rum psallam tibi
Ps,137,CXXXVII,2,adorabo ad templum sanctum tuum et confitebor nomini tuo super misericordiam tuam et ueri tatem tuam quoniam magnificasti su per nos nomen sanctum tuum
Ps,137,CXXXVII,3,in quacumque die inuocauero te exaudi me multiplicabis in anima mea uirtutem tuam
Ps,137,CXXXVII,4,confiteantur tibi Domine omnes reges terrae quoniam audierunt omnia uerba oris tui
Ps,137,CXXXVII,5,et cantent in canticis Domino quoniam magna est gloria Domini
Ps,137,CXXXVII,6,quoniam excelsus Dominus et humilia respicit et alta a longe agnoscit
Ps,137,CXXXVII,7,si ambulauero in medio tribulationis uiuificabis me et super iram inimicorum meorum extendisti manum tuam et saluum me fecit dextera tua
Ps,137,CXXXVII,8,Domine retribue pro me Domine misericordia tua in saeculum opera manuum tuarum ne dispicias.
Ps,138,CXXXVIII,1,IN FINEM PSALMVS DAVID.
Ps,138,CXXXVIII,2,Domine probasti me et cognouisti me tu cognouisti sessionem meam et resurrectionem meam
Ps,138,CXXXVIII,3,intellexisti cogitationes meas a longe semitam meam et directionem meam inuestigasti
Ps,138,CXXXVIII,4,et omnes uias meas praeuidisti quia non est dolus in lingua mea
Ps,138,CXXXVIII,5,ecce tu Domine cognouisti omnia nouissima et antiqua tu formasti me et posuisti super me manum tuam
Ps,138,CXXXVIII,6,mirabilis facta est scientia tua me confortata est nec potero ad eam
Ps,138,CXXXVIII,7,quo ibo ab spiritu tuo et a faci tua quo fugiam
Ps,138,CXXXVIII,8,si ascendero in caelum tu illic es si descendero in infernum ades
Ps,138,CXXXVIII,9,si sumpsero pinnas meas ante lu cem et habitauero in postremo mari
Ps,138,CXXXVIII,10,etenim illuc manus tua deducet me et tenebit me dextera tua
Ps,138,CXXXVIII,11,et dixi forsitan tenebrae conculcabunt me et nox inluminatio mea in deliciis meis
Ps,138,CXXXVIII,12,quia tenebrae non obscurabuntur abs te et nox sicut dies inluminabitur sicut tenebrae eius ita et lumen eius
Ps,138,CXXXVIII,13,quia tu Domine possedisti renes meos suscepisti me de utero matris meae
Ps,138,CXXXVIII,14,confitebor tibi Domine quoniam terribiliter mirificatus es mira opera tua et anima mea nouit nimis
Ps,138,CXXXVIII,15,non est occultatum os meum abs te quod fecisti in occulto et substantia mea in inferioribus terrae
Ps,138,CXXXVIII,16,inperfectum meum uiderunt oculi tui et in libro tuo omnes scribentur dies firmabuntur et nemo in eis
Ps,138,CXXXVIII,17,mihi autem nimis honorificati sunt amici tui Deus nimis confortatus est principatus eorum
Ps,138,CXXXVIII,18,dinumerabo eos et super harenam multiplicabuntur resurrexi et adhuc tecum sum
Ps,138,CXXXVIII,19,si occidas Deus peccatores uiri sanguinum declinate a me
Ps,138,CXXXVIII,20,quia dicitis in cogitationibus uestris accipient in uanitate ciuitates suas
Ps,138,CXXXVIII,21,nonne qui te oderunt Deus oderam illos et super inimicos tuos tabescebam
Ps,138,CXXXVIII,22,perfecto odio oderam illos inimici facti sunt mihi
Ps,138,CXXXVIII,23,proba me Deus et scito cor meum interroga me et cognosce semitas meas
Ps,138,CXXXVIII,24,et uide si uia iniquitatis if me est et deduc me in uia aeterna.
Ps,139,CXXXIX,1,IN FINEM PSALMVS DAVID
Ps,139,CXXXIX,2,Eripe me Domine ab homine malo a uiro iniquo libera me
Ps,139,CXXXIX,3,qui cogitauerunt malitias in corde tota die constituebant proelia
Ps,139,CXXXIX,4,acuerunt linguas suas sicut serpentes uenenum aspidum sub labiis eorum
Ps,139,CXXXIX,5,custodi me Domine de manu peccatoris ab hominibus iniquis libera me qui cogitauerunt subplantare gressus meos
Ps,139,CXXXIX,6,absconderunt superbi laqueos mihi et funes extenderunt in laqueo pedibus meis iuxta iter scandalum posuerunt mihi
Ps,139,CXXXIX,7,dixi Domino Deus meus es tu exaudi Domine uocem orationis meae
Ps,139,CXXXIX,8,Domine Domine uirtus salutis meae obumbra caput meum in die belli
Ps,139,CXXXIX,9,ne tradas me a desiderio meo peccatori cogitauerunt aduersum me ne derelinquas me ne umquam exaltentur
Ps,139,CXXXIX,10,caput circuitus eorum labor labiorum ipsorum operiet eos
Ps,139,CXXXIX,11,cadent super eos carbones ignis in ignem deicies eos in miseriis non subsistent
Ps,139,CXXXIX,12,uir linguosus non dirigetur super terram uirum iniustum mala capient in interitum
Ps,139,CXXXIX,13,cognoui quoniam faciet Dominus iudicium inopum et uindictam pauperum
Ps,139,CXXXIX,14,uerumtamen iusti confitebuntur nomini tuo et habitabunt recti cum uultu tuo.
Ps,140,CXL,1,PSALMVS DAVID Domine clamaui ad te exaudi me intende uoci orationis meae dum clamauero ad te
Ps,140,CXL,2,dirigatur oratio mea sicut incensum. in conspectu tuo eleuatio manuum mearum sacrificium uespertinum
Ps,140,CXL,3,pone Domine custodiam ori meo et ostium circumstantiae labiis meis
Ps,140,CXL,4,ut non declines cor meum in uerbum malum ad excusandas excusationes in peccatis cum hominibus operantibus iniquitatem et non conbinabor cum electis eorum
Ps,140,CXL,5,corripiet me iustus in misericordia et increpabit me oleum autem peccatoris non inpinguet caput meum quoniam adhuc est oratio mea in beneplacitis eorum
Ps,140,CXL,6,absorti sunt continuati petrae iudices eorum audient uerba mea quoniam potuerunt
Ps,140,CXL,7,sicut crassitudo terrae eructuat super terram dissipata sunt ossa nostra secus infernum
Ps,140,CXL,8,quia ad te Domine Domine oculi mei in te speraui ne auferas animam meam
Ps,140,CXL,9,custodi me a laqueo quem statuerunt mihi et ab scandalis operantibus iniquitatem
Ps,140,CXL,10,cadent in retiaculo eius peccatores singulariter sum ego donec transeam.
Ps,141,CXLI,1,INTELLECTVS DAVID CVM ESSET IN SPELVNCA ORATIO
Ps,141,CXLI,2,Uoce mea ad Dominum clamaui uoce mea ad Deum deprecatus sum
Ps,141,CXLI,3,effundam in conspectu eius orationem meam tribulationem meam ante ipsum pronuntio
Ps,141,CXLI,4,in deficiendo in me spiritum meum et tu cognouisti semitas meas in uia hac qua ambulabam absconderunt laqueos mihi
Ps,141,CXLI,5,considerabam a dextris et uidebam et non erat qui agnosceret me periit fuga a me et non est qui requirat animam meam
Ps,141,CXLI,6,clamaui ad te Domine dixi tu es spes mea portio mea in terra uiuentium
Ps,141,CXLI,7,intende in orationem meam quia humiliatus sum nimis libera me a persequentibus me quoniam confortati sunt super me
Ps,141,CXLI,8,educ de carcere animam meam ad confitendum nomini tuo me expectant iusti donec retribuas mihi.
Ps,142,CXLII,1,PSALMVS DAVID QVANDO EVM FILIVS SVVS PERSEQVEBATVR Domine exaudi orationem meam auribus percipe obsecrationem meam in ueritate tua exaudi me in tua iustitia
Ps,142,CXLII,2,et non intres in iudicio cum seruo tuo quia non iustificabitur in conspectu tuo omnis uiuens
Ps,142,CXLII,3,quia persecutus est inimicus animam meam humiliauit in terra uitam meam collocauit me in obscuris sicut mortuos saeculi
Ps,142,CXLII,4,et anxiatus est in me spiritus meus in me turbatum est cor meum
Ps,142,CXLII,5,memor fui dierum antiquorum et meditatus sum in omnibus operibus tuis et in factis manuum tuarum meditabor
Ps,142,CXLII,6,expandi manus meas ad te anima mea sicut terra sine aqua tibi
Ps,142,CXLII,7,uelociter exaudi me Domine defecit spiritus meus ne auertas faciem tuam a me et ero similis descendentibus in lacum
Ps,142,CXLII,8,auditam mihi fac mane misericordiam tuam quia in te speraui Domine notam mihi fac uiam in qua ambulem quia ad te Domine leuaui animam meam
Ps,142,CXLII,9,eripe me de inimicis meis Domine ad te confugi
Ps,142,CXLII,10,doce me facere uoluntatem tuam quia tu es Deus meus spiritus tuus bonus deducet me in uia recta
Ps,142,CXLII,11,propter nomen tuum Domine uiuificabis me in aequitate tu et educes de tribulatione animam meam
Ps,142,CXLII,12,et in misericordia tua disper des inimicos meos et perdes omnes qui tribulant animam meam quonia seruus tuus ego sum.
Ps,143,CXLIII,1,DAVID ADVERSVS GOLIAM Benedictus Dominus Deus meus qu docet manus meas ad proelium et di gitos meos ad bellum
Ps,143,CXLIII,2,misericordia mea et refugiu meum susceptor meus et liberato meus protector meus et in ipso sperau subiciens populos sub me
Ps,143,CXLIII,3,Domine quid est homo quod in notuisti ei aut filius hominis quoniam reputas eum
Ps,143,CXLIII,4,homo uanitati similis factus est dies eius sicut umbra praetereunt
Ps,143,CXLIII,5,Domine inclina caelos tuos et descende tange montes et fumigabunt
Ps,143,CXLIII,6,corusca coruscationes tuas et dissipabis eos emitte sagittas tuas et conturbabis eos
Ps,143,CXLIII,7,emitte manum tuam de alto eripe me et libera me de aquis multis et de manu filiorum alienorum
Ps,143,CXLIII,8,quorum os locutum est uanitatem et dextera eorum dextera iniquitatis
Ps,143,CXLIII,9,Deus canticum nouum cantabo tibi in psalterio decem cordarum psallam tibi
Ps,143,CXLIII,10,qui das salutem regibus qui liberas Dauid seruum tuum de gladio maligno
Ps,143,CXLIII,11,eripe me et libera me de aquis multis et de manu filiorum alienorum quorum os locutum est uanitatem et dextera eorum dextera iniquitatis
Ps,143,CXLIII,12,"quorum filii sicut nouellae plantationis stabilitae a iuuentute sua filiae eorum, compositae circumornatae ut similitudo templi"
Ps,143,CXLIII,13,prumptuaria eorum plena eructuantia ex hoc in illud oues eorum fetosae abundantes in itineribus suis
Ps,143,CXLIII,14,boues eorum crassi non est ruina maceriae neque transitus neque clamor in plateis eorum
Ps,143,CXLIII,15,beatum dixerunt populum cui haec sunt beatus populus cuius est Dominus Deus eorum.
Ps,144,CXLIV,1,LAVDATIO IPSI DAVID Exaltabo te Deus rex meus et benedicam nomen tuum in aeternum et in saeculum saeculi
Ps,144,CXLIV,2,per singulos dies benedicam te et laudabo nomen tuum in aeternum et in saeculum saeculi
Ps,144,CXLIV,3,magnus Dominus et laudabilis nimis et magnitudinis eius non est finis
Ps,144,CXLIV,4,generatio et generatio laudabunt opera tua et potentiam tuam pronuntiabunt
Ps,144,CXLIV,5,magnificentiam maiestatis tuae et sanctitatem tuam loquentur et mirabilia tua narrabunt
Ps,144,CXLIV,6,uirtutem terribiliorum tuorum dicent et magnitudinem tuam narrabunt
Ps,144,CXLIV,7,memoriam abundantiae suauitatis tuae eructuabunt et iustitiam tuam exultabunt
Ps,144,CXLIV,8,misericors et miserator Dominus patiens et multum misericors
Ps,144,CXLIV,9,suauis Dominus uniuersis et miserationes eius super omnia oper eius
Ps,144,CXLIV,10,confiteantur tibi Domine omni opera tua et sancti tui benedicent
Ps,144,CXLIV,11,gloriam regni tui dicent et po tentiam tuam loquentur
Ps,144,CXLIV,12,ut notam faciant filis hominu potentiam tuam et gloriam magnifi centiae regni tui
Ps,144,CXLIV,13,regnum tuum. Domine regnu omnium saeculorum et dominatio tu in omni generatione et progenie fidelis Dominus in uerbis suis sanctus in omnibus operibus suis
Ps,144,CXLIV,14,alleuat Dominus omnes qui ruun et erigit omnes elisos
Ps,144,CXLIV,15,oculi omnium in te sperant Domine et tu das escam illis in tempore oportuno
Ps,144,CXLIV,16,aperis tu manum tuam et imples omne animal benedictione
Ps,144,CXLIV,17,iustus Dominus in omnibus uiis suis et sanctus in omnibus operibus suis
Ps,144,CXLIV,18,prope est Dominus omnibus inuocantibus eum in ueritate
Ps,144,CXLIV,19,uoluntatem timentium se faciet et orationes eorum exaudiet et saluos faciet eos
Ps,144,CXLIV,20,custodit Dominus omnes diligentes se et omnes peccatores disperdet
Ps,144,CXLIV,21,Laudem Domini loquetur os meum et benedicat omnis caro nomen sanctum eius in aeternum et in saeculum saeculi.
